,Unnamed: 0,Review,Ratings
75672,75672,Performance router,5
75673,75673,Good,5
75674,75674,Problem in using,5
75675,75675,Easy to install nice product 👍,5
75676,75676,Very good router,5
75677,75677,Awesome product.,5
75680,75680,Overall best router under 1k.,5
75681,75681,Mi smart router -Rearding purchase,5
75682,75682,Signal Strength,5
75683,75683,Must buy (CHEAP AND  VALUABLE),5
75684,75684,Good Router for this price range,5
75685,75685,Very nice looking 😺👍,5
75686,75686,Awesome product,5
75687,75687,Nice,5
75688,75688,Working good,5
75689,75689,Good product satisfied value for your money,5
75691,75691,Good functions but average range,4
75692,75692,A great router with a major con,4
75693,75693,Best Range.,4
75694,75694,Typical Chinese Unit,4
75695,75695,Good,4
75696,75696,"Good product, minor bugs.",4
75697,75697,A stylish and feature loaded router in low budget.,4
75698,75698,"Signal strength ,easy to handle, light wait",4
75699,75699,Super Smooth Process for setting up WIFI,4
75700,75700,Super easy setup but less than expected range,4
75703,75703,"Good one,I use it as a wireless range extender.",4
75704,75704,Adaptable and nice performance easy to use with mi wifi signal app,4
75705,75705,Works fine,4
75706,75706,Not for more than 2/3bhk house,4
75707,75707,U can buy it but also check other brand as well..,4
75708,75708,Strictly average router,4
75709,75709,Good Wifi Signal,4
75710,75710,Product is good comparing to the price,4
75711,75711,1 star less for signal strength,4
75712,75712,"Value for money, best for moderate users",4
75715,75715,Value for money. Best router in this price range.,4
75716,75716,Check before you buy,4
75717,75717,"Good, value for money",4
75718,75718,THe signals do reach all the rooms,4
75719,75719,Best ever,4
75720,75720,Not great not terrible,4
75721,75721,Nice product,4
75722,75722,Your assistend,4
75723,75723,Worth it if you do not mind its making.,4
75724,75724,Good product with additional features,4
75727,75727,Not optimal For Gaming !,4
75728,75728,I got already used router,4
75729,75729,Good security allow data or not can handle administrator,4
75730,75730,Unsealed and used product has been delivered,4
75731,75731,Value for money,4
75732,75732,Good but not excellent,4
75733,75733,Awesome with design and toughness.,4
75734,75734,Very Good,4
75735,75735,Good,4
75736,75736,Good Product,4
75739,75739,It's good under 1k,4
75740,75740,Good speed and easy installation,4
75741,75741,Product is Good,4
75742,75742,Range is not good,4
75743,75743,Good,4
75744,75744,Facing a connection problem with the wifi,4
75745,75745,OK,4
75746,75746,Easy to use,4
75747,75747,This Product is fine but I accepted more,4
75748,75748,Good quality but wifi range is not so long.,4
75751,75751,Awesome Produo,4
75752,75752,No 5G,4
75753,75753,Good,4
75754,75754,WiFI app not detect my router,4
75755,75755,.,4
75756,75756,Ok product not happy,4
75757,75757,Good product,4
75758,75758,Good,4
75759,75759,Best WiFi router Inthis price but some features are cut but although it is satisfactory.,4
75760,75760,Glitch-free product,4
75763,75763,Good,4
75764,75764,Not bad,4
75765,75765,Poor signal,4
75766,75766,Very poor range,4
75767,75767,Nice product but no on off button,4
75768,75768,Excellent and easy to install and manage via app.,4
75769,75769,Good,4
75770,75770,Good,4
75771,75771,Average Range,4
75772,75772,Value for money,4
75775,75775,Good Product,4
75776,75776,No range,4
75777,75777,Noicee,4
75778,75778,Overall good at this price...,4
75779,75779,Randomly disconnect internet,4
75780,75780,Just wow,4
75781,75781,Awesome,4
75782,75782,Value for money,4
75783,75783,Value for money,4
75784,75784,Strength of Router,4
75787,75787,Not better than mi 3c,4
75788,75788,Budget Router with Good Quality,4
75789,75789,It's signal quality is good,4
75790,75790,"Working good, but disappointed with the coverage area",4
75791,75791,Value for money,4
75792,75792,Value for money,4
75793,75793,Signal is very good.,4
75794,75794,Preferable,4
75795,75795,Value for money nice product,4
75796,75796,Good but can be better if power button is included in device itself,4
75799,75799,overall quality was good for home,4
75800,75800,Awesome product,4
75801,75801,Good value for money....not the best product thought,4
75802,75802,Good,4
75803,75803,Appreciation,4
75804,75804,Best router in cheap price,4
75805,75805,Review of router,4
75806,75806,Go for it,4
75807,75807,Good Wifi Router,4
75808,75808,Better than RL3C router,4
75810,75810,Bang for your buck !! BUT ONLY FOR 1 YEAR,2
75811,75811,"No Man,.. It was not as expected :(",2
75812,75812,Low range router,2
75813,75813,"Using it for ACT fibernet, VPN issues and not able to connect office network and remote VMs",2
75814,75814,Not satisfied,2
75815,75815,"Cheap, And Worst Router",2
75816,75816,Performance is not up to the mark,2
75817,75817,Conked off after 3 years!,2
75818,75818,Not compatible with TP link as repeater !!!,2
75819,75819,This router worked till 15th July 2017 and is now ...,2
75822,75822,Refuses to connect at 100M,2
75823,75823,Not Value of price,2
75824,75824,Not soo good. Buy branded router,2
75825,75825,"have two in hose. Thought all use china chips, but this modem seems to not give beyond 1 Mbps throughpu. Seems second antenna du",2
75826,75826,This damn thing worked perfectly till it died,2
75827,75827,Bad product- works only for a while!,2
75828,75828,Good for the price but wont last long,2
75829,75829,Better buy TP Link,2
75830,75830,Product is nice..,2
75831,75831,Don't Buy as modern modems have inbuilt routers.,2
75834,75834,Looking for better,2
75835,75835,The product looks good and was happy but when i tried setting it,2
75836,75836,"not so good, quality is 50/50",2
75837,75837,Its better to buy tenda router with two antennas,2
75838,75838,Don't buy,2
75839,75839,Nice,2
75840,75840,Don't buy,2
75841,75841,Bad product But FULL marks to Amazon,2
75842,75842,Good product,2
75843,75843,Not so good,2
75846,75846,Delivered Used product,2
75847,75847,Don't buy this brand.,2
75848,75848,Poor network quality,2
75849,75849,Its better to buy some good quality router at some more ...,2
75850,75850,Got damaged owing to lightening surge. Warrantee was not ...,2
75851,75851,Good but accessories should be made more carefully,2
75852,75852,Not compatible with Tikona internet,2
75853,75853,Review,2
75854,75854,Worst router ever,2
75855,75855,"Not worth to buy, signal is very low",2
75858,75858,Not working properly,2
75859,75859,"Could not exchange a faulty piece, due to return policy time lapsed.",2
75860,75860,Don’t go for it,2
75861,75861,Signal coverage area,2
75862,75862,not so good,2
75863,75863,Not recommended,2
75864,75864,Don't go for it if you've ACT broadband.,2
75865,75865,Ok,2
75866,75866,Less area cover,2
75867,75867,Router is become fault,2
75870,75870,And the range is also not as good as mentioned on the package,2
75871,75871,Chinese company. Avoid,2
75872,75872,Too much problem,2
75873,75873,Two Stars,2
75874,75874,Not as expected,2
75875,75875,Kamchalaoo,2
75876,75876,"Not a DSL modem , N150 is a router",2
75877,75877,Let wait to installed,2
75878,75878,Bad for more than 1 floors!,2
75879,75879,Bad signal strength,2
75882,75882,Poor,2
75883,75883,Connects and disconnects sometimes,2
75884,75884,Not great Range. bt as compare to price,2
75885,75885,Router,2
75886,75886,Not that bad,2
75887,75887,Two Stars,2
75888,75888,Two Stars,2
75889,75889,THIS PRODUCT IS DOES NOT EASY FOR CONFIGURATION  PACKING POSITION IS VERY BAD,2
75890,75890,kaam chalau ...,2
75891,75891,Not fully reliable!,2
75894,75894,Used product was delivered.,2
75895,75895,Not a useful router,2
75896,75896,bad,2
75897,75897,pls check before you buy,2
75898,75898,don't BUY it ... waste of money,2
75899,75899,Weak signals,2
75900,75900,सभी सामान सही और अच्छे हैं,2
75901,75901,great service bu amazon,2
75902,75902,Two Stars,2
75903,75903,Tenda N301,2
75906,75906,Product is Ok but WPS setting not available,2
75907,75907,Ok product,2
75908,75908,FAULTY PRODUCT WAS DELIVERED TO ME.,2
75909,75909,Bad product,2
75910,75910,Two Stars,2
75911,75911,i say product is average but good to the cost we spend on,2
75912,75912,Nice prodact,2
75913,75913,I am not satisfied with this,2
75914,75914,Get something else,2
75915,75915,Dont buy tenda wifi,2
75918,75918,Very less coverage,2
75919,75919,need to have strong radio,2
75920,75920,not good at all,2
75921,75921,poor response from and by amazon.in,2
75922,75922,Stopped working in 3 months,2
75923,75923,Disappointed with this router,2
75924,75924,didn't bring joy to me,2
75925,75925,"I purchased on Mar, 2, 2016 and found ...",2
75926,75926,Connectivity does not match to the expectation been 300 Mbps ...,2
75927,75927,It worked for 6 months fine. The range was very much limited,2
75929,75929,Worst customer support,3
75930,75930,"Excellent software, bad hardware",3
75931,75931,Not very effective. Avoid if you can,3
75932,75932,Smart Timer to Turn On/Off Automatically settings are not there,3
75933,75933,Slows after 3 months of usage,3
75934,75934,Poor range,3
75935,75935,Low signal strength/range,3
75936,75936,Few Service Centers In India,3
75937,75937,Good for one room only.,3
75938,75938,it not work properly that I am expecting from this product,3
75941,75941,Worth buying but for a limited usage,3
75942,75942,Signal strength is weak.,3
75943,75943,Good as an emergency spare AP,3
75944,75944,Not promising,3
75945,75945,Decent product,3
75946,75946,sometime connection issue,3
75947,75947,Not bad,3
75948,75948,Cheap quality product,3
75949,75949,Meh,3
75950,75950,My little tends was performing pretty good till unfortunately Last week it died from a ...,3
75953,75953,"Less range, should've probably chosen D-Link or something.",3
75954,75954,Ok-ish product for the price,3
75955,75955,For Small /medium size home,3
75956,75956,Cautious about price flactuations.,3
75957,75957,Good router with one issue...,3
75958,75958,Average product,3
75959,75959,Signal doesn't reach much far,3
75960,75960,Awesome Product,3
75961,75961,"Pros,cons",3
75962,75962,"Doesn't support Chromecast, otherwise very good",3
75965,75965,"Product okay, Do not purchase from appario",3
75966,75966,Good not best,3
75967,75967,AVERAGE,3
75968,75968,Cheap quality plastic used.,3
75969,75969,device is also working fine. within my budget for single user it was,3
75970,75970,Wife extender for main router is avg,3
75971,75971,Just ok,3
75972,75972,Very small Wireless router,3
75973,75973,Average Product..,3
75974,75974,"good wifi, need lot of improvement on ui",3
75977,75977,Good,3
75978,75978,Normal use router,3
75979,75979,Tenda router main problem is service center if u buy this product know the address of service center for tenda roauter,3
75980,75980,easy installation but small network coverage area,3
75981,75981,Good one,3
75982,75982,Affordable but range could be better,3
75983,75983,Average product,3
75984,75984,ok item,3
75985,75985,... that strong as compared to the well established counterparts like TPLink and DLink,3
75986,75986,But I satisfied when router works,3
75989,75989,Router HEATS UP VERY QUICK...,3
75990,75990,Cheap and good not best,3
75991,75991,Gud for small area or range.,3
75992,75992,Average coverage,3
75993,75993,Average performance,3
75994,75994,BAD Experience  Better go for TP link,3
75995,75995,Not worthy to  run on WISP or Repeater mode,3
75996,75996,"Range is not so high as was mentioned, anyways ...",3
75997,75997,Do not like it,3
75998,75998,Some websites not working from WIFI devices.,3
76001,76001,good product under Rs.500/-,3
76002,76002,Okay,3
76003,76003,"low range, over all good",3
76004,76004,Average product,3
76005,76005,This is now useless for me,3
76006,76006,Ok not so great,3
76007,76007,Average,3
76008,76008,Better options available,3
76009,76009,Its working styles,3
76010,76010,Very basic router,3
76013,76013,Three Stars,3
76014,76014,Average,3
76015,76015,It is working but not as per the expectations. ...,3
76016,76016,Product is good Signal strength is OK Bern using for 7 Months ...,3
76017,76017,Nice product..,3
76018,76018,Okay product,3
76019,76019,ok,3
76020,76020,Good On This budget,3
76021,76021,only 2.5 GHz,3
76022,76022,Adapter isn't of good quality.,3
76025,76025,"Nice, cheap router... Works OK.",3
76026,76026,I thought it is a proper modem/router but turns out ...,3
76027,76027,Product is ok,3
76028,76028,Three Stars,3
76029,76029,In Act internet service provider i cant see speed result ...,3
76030,76030,Too costly,3
76031,76031,For 2 rooms it's ok,3
76032,76032,Average product.. worth buying at this price,3
76033,76033,Good,3
76034,76034,Slow speed,3
76037,76037,The product is v good. I have used it for more than 6 ...,3
76038,76038,Good product in low price,3
76039,76039,Good product,3
76040,76040,Ok,3
76041,76041,Good one,3
76042,76042,Good product,3
76043,76043,Useful router,3
76044,76044,Pocket dynamite,3
76045,76045,Support is very bad for this brand,3
76046,76046,Broad range of internet up to 200 square m is a big lie.,3
76048,76048,Very Short Range (Not More Than 15 Meters). Great For Small Houses. Don't Go For It.....!!,1
76049,76049,Very weak Tenda N301 Wireless-N300,1
76050,76050,BEWARE ! overrated product,1
76051,76051,Something is wrong!,1
76052,76052,Terrible Support,1
76053,76053,DO NOT BUY,1
76054,76054,Quality not assured,1
76055,76055,Received product that switches off after 10-15 minutes. Amazon was not able to resolve the problem..,1
76056,76056,Useless product reduces speed and speed is inconsistent,1
76057,76057,One Star,1
76060,76060,"Terrible customer service, buy from a reputed company.",1
76061,76061,Stopped working after just 1 month,1
76062,76062,Not recommended at all,1
76063,76063,Not such a Good Deal,1
76064,76064,Seller gave someones returned product. Along with old guys invoice.,1
76065,76065,Worst router ever,1
76066,76066,"Just as the rewiews stated, worst",1
76067,76067,Not at all good for gamers and heavy users,1
76068,76068,Brush your understanding before buying,1
76069,76069,DON'T BUY,1
76072,76072,Wifi calling - not working,1
76073,76073,Inappropriate Quality Check,1
76074,76074,Range is not good at all,1
76075,76075,Very bad 😠,1
76076,76076,Product faulty in 14 days. Now lump it.,1
76077,76077,Faulty product,1
76078,76078,Product lasted for hardly four months and poor support,1
76079,76079,very bad,1
76080,76080,Become faulty within 2 months,1
76081,76081,Please don’t buy,1
76084,76084,Amazon gave me a loose ateena wifi router and it also doesn't have a ethernet cable with it.... I'm sure this is a used product.,1
76085,76085,Go for a D-Link router it is just hundred or Rs.200 costly,1
76086,76086,Five Stars,1
76087,76087,"while using this router, page loading of browser is ...",1
76088,76088,"I bought this on March 6, 2018. It ...",1
76089,76089,Wrost product,1
76090,76090,"Low-speed, low-range router with less than 100mbps speed",1
76091,76091,Not a value for money product,1
76092,76092,First time got a defective product,1
76093,76093,Tenda is poor quality,1
76096,76096,Not good product,1
76097,76097,Highly disappointed,1
76098,76098,Bad customer service from tenda and amazon,1
76099,76099,"Signal fluctuations, loses connection often",1
76100,76100,Does not support smart TV,1
76101,76101,Put on some more and buy a branded one instead,1
76102,76102,Poor connectivity,1
76103,76103,No use,1
76104,76104,"Avoid, even for a low price",1
76105,76105,Poor quality,1
76108,76108,Not a good product,1
76109,76109,Horrible Amazon,1
76110,76110,Not gives range even a first floor,1
76111,76111,Not a quality product as it conged off in 3 months,1
76112,76112,UN HAPPY &amp; TRUTH,1
76113,76113,Poor connectivity and frequent signal drop,1
76114,76114,"This is the worst product, started overheating and stopped working",1
76115,76115,Very bad,1
76116,76116,Slow internet,1
76117,76117,It’s getting limited again and again after a months usage ...,1
76120,76120,Waste of money - stops working in 6 months,1
76121,76121,failed soon. No service centre,1
76122,76122,Wifi network issue disconnects automatically from registered network,1
76123,76123,No customer service centre,1
76124,76124,Not durable,1
76125,76125,Poor quality,1
76126,76126,Useless Firmware on Router,1
76127,76127,useless and waste of money.,1
76128,76128,Worst Router EVER!!,1
76129,76129,do not purchase the product if you want for range or extender,1
76132,76132,UESLESS PRODUCT. DON'T BUY..,1
76133,76133,Keeps disconnecting every 7-10 minutes. DO NOT BUY.,1
76134,76134,"Don't buy this router, the internet gets cut randomly keeps, it's very disturbing.",1
76135,76135,Faltu Wifi with 1Gaz Ka Range,1
76136,76136,Worst Product. It got burnt within 1 hour on ...,1
76137,76137,Another observation is that signal strength is poor than a normal 150m single antenna router,1
76138,76138,Router signal very poor,1
76139,76139,Tenda N301 Modem stop working suddenly,1
76140,76140,Worst router don't buy this,1
76141,76141,Not at all worth,1
76144,76144,I observed too much of Latency and Packet loss.,1
76145,76145,Worst Product from Amazon,1
76146,76146,"I received faulty product, and i returned it and purchased Archer C6.",1
76147,76147,Worst product ever seen,1
76148,76148,Not satisfactory,1
76149,76149,Not a good product in terms of speed,1
76150,76150,not supporting ADSL cable of BSNL remind it,1
76151,76151,False claim 300 Mbps whereas it does not support more than 50 Mbps,1
76152,76152,dont but this,1
76153,76153,Missing,1
76156,76156,Not,1
76157,76157,Tenda n3 router just after one month its stopped working,1
76158,76158,Duplicate product,1
76159,76159,Exchange the product,1
76160,76160,Not compatible with 5g,1
76161,76161,Speed is worst,1
76162,76162,Firware not upgradable older version this router,1
76163,76163,Lacking in connectivity,1
76164,76164,Don't buy. Don't waste your money,1
76165,76165,Worst of the worst,1
76167,76167,"A router best for room,office( best for range of 50m)",5
76168,76168,Popular and successful product at low price.,5
76169,76169,Good Budget Router Under 1k,5
76170,76170,Perfect Router for Home use.,5
76171,76171,it is excellent product for this price,5
76172,76172,Superb Range,5
76173,76173,Good Range,5
76174,76174,Highly recommended!,5
76175,76175,Tenda N3 a wonderful router for home,5
76176,76176,Best router in budget.,5
76179,76179,Best router in it's price range. And cute too!,5
76180,76180,"Easy to Setup, Wifi bridge, Vfm",5
76181,76181,Tenda mini router review after 3 days.,5
76182,76182,Easy to install and powerful,5
76183,76183,amazing product for family use,5
76184,76184,"Simple router, works as range extender worth for money spend",5
76185,76185,Best budget wireless WiFi range extender,5
76186,76186,Excellent One,5
76187,76187,Value for money go for it,5
76188,76188,"Nice router, great coverage.",5
76191,76191,Works with a snap,5
76192,76192,Simply awesome stuff. Go for it.,5
76193,76193,Trouble free operations.,5
76194,76194,"Good Range, Very easy to install for normal users, but no access to advanced settings for experts.",5
76195,76195,Very very very nice WiFi router in this price.,5
76196,76196,I am happy 😊,5
76197,76197,Bang for the buck !,5
76198,76198,Not recommended,5
76199,76199,Connection problem in OFC connections,5
76200,76200,BUY THIS IF YOU WANT VALUE FOR MONEY,5
76203,76203,and this is the cheap and best router. having 1WAN and 1 LAN port,5
76204,76204,One of the best routers on Amazon,5
76205,76205,Best WiFi Router in the market.,5
76206,76206,"Not only it looks beautiful, it also does its work perfectly!",5
76207,76207,Useful And Value for money,5
76208,76208,Great Product,5
76209,76209,Go for it.,5
76210,76210,It's worth the money,5
76211,76211,Really very good Router for my Home,5
76212,76212,VFM. Decent feature set for the price,5
76215,76215,Does it work perfectly,5
76216,76216,Five Stars,5
76217,76217,Best in class,5
76218,76218,Awesome router for this price,5
76219,76219,Good product go for it,5
76220,76220,Very good and affordable,5
76221,76221,Great product for personal use.,5
76222,76222,Nice product from amazon,5
76223,76223,Tenda N4 n150 4 LAN Wireless Router,5
76224,76224,"Best for 2BHK houses  Worth the money that we pay , simply nice router ,",5
76227,76227,Good product,5
76228,76228,"Excellent Network, Worthy ptoduct",5
76229,76229,Very nice Product,5
76230,76230,Good enough for small houses,5
76231,76231,Best Product at Best Price...,5
76232,76232,Very good product in this price,5
76233,76233,Cheap Nd best.,5
76234,76234,Gr8 product. Using since last 3 years,5
76235,76235,Superb one. Running on 2 Smart phones and 2 laptops without any problem,5
76236,76236,Router and wifi repeater in one device,5
76239,76239,"Good, Short Range Wi-Fi router, have been using it for 19 months now.",5
76240,76240,Good,5
76241,76241,Value for money product..,5
76242,76242,It is a nice product with no hangage and easily setup...,5
76243,76243,"Nicely packed, no external &amp; internal damage",5
76244,76244,Go for it!!!,5
76245,76245,Amazing 2 antena wifi router,5
76246,76246,Very good for simple operations.,5
76247,76247,"Good, compact and affordable",5
76248,76248,Quick setup and good range,5
76251,76251,Good,5
76252,76252,you can trust,5
76253,76253,Best in Amazon !!,5
76254,76254,Absolutely loved it. It is small and simple and easy ...,5
76255,76255,Excellent product and working more than i expected.....,5
76256,76256,router review!! 👌🙏,5
76257,76257,Easy to use as Bridge or Repeater too.,5
76258,76258,Very good product at this price range,5
76259,76259,Good product,5
76260,76260,Excellent Product,5
76263,76263,Little Beast,5
76264,76264,Nice little product from Tenda,5
76265,76265,Awesome Amazon,5
76266,76266,Best extender for my 2 floor big house,5
76267,76267,Excellent Router at Mind blowing Price. Don't hesitate to buy,5
76268,76268,Awesome,5
76269,76269,"No power button, all else is good for the price",5
76270,76270,Highly recommended!!,5
76271,76271,Best budget router of tenda in 1000 range,5
76272,76272,"Does the job perfectly, but low life",5
76275,76275,"Very good and easy to use product for home, does not confuse by throwing so many options during installation",5
76276,76276,Perfect router for home,5
76277,76277,Value for money,5
76278,76278,works pretty fine for me,5
76279,76279,"Best in class, best price, good range and rugged.",5
76280,76280,An amazing bargain,5
76281,76281,"Fantastic Router, Low Cost, Small Size, Easy Setup, Amazing Performance - Very Good Buy !!!",5
76282,76282,Good,5
76283,76283,Elderly friendly,5
76284,76284,Nice little router. But powerful!,5
76286,76286,Great product and worth value,4
76287,76287,Nice product,4
76288,76288,"Easy to install, range not more than 50m",4
76289,76289,Best router for home application uses.,4
76290,76290,Great Product from Tenda,4
76291,76291,"No nonsense router, worth the price.",4
76292,76292,Decent router,4
76293,76293,Buy if your budget is under 1000,4
76294,76294,A Good Product by Amazon,4
76295,76295,value for money but,4
76298,76298,Powerfull Router in less price,4
76299,76299,works as intended! go for it,4
76300,76300,use with Jio Fi,4
76301,76301,Good Budget Router Must Have To Buy Having If  No user id and password Like Broadband,4
76302,76302,small and cute Router,4
76303,76303,One of the best purchases from Amazon. Thanks to Reviewers from Amazon.,4
76304,76304,After 2 Months of Usage.....,4
76305,76305,Go for it,4
76306,76306,Good to buy!!,4
76307,76307,Extremely good product at a surprisingly low price !!!!,4
76310,76310,Decent for home usage,4
76311,76311,Works as expected!,4
76312,76312,Best Buy At a Cheap Price.,4
76313,76313,Good product at good price for small range use,4
76314,76314,Not better than TP Link,4
76315,76315,Exchange needed,4
76316,76316,A good product at this price. Loving it! (Been using it for 15months now),4
76317,76317,"Satisfactory for 1bhk -2bhk House, Signal Strength could be improved !",4
76318,76318,Easy to install and good signals as well as,4
76319,76319,Strong WiFi Reception average build quality.,4
76322,76322,Nice product for low budget,4
76323,76323,Best for Bsnl 3g,4
76324,76324,Setup,4
76325,76325,good only for small home users,4
76326,76326,Best product in this price tag,4
76327,76327,Cute little router,4
76328,76328,Good,4
76329,76329,Compact Size Router,4
76330,76330,Good stable connection,4
76331,76331,Connectivity issues,4
76334,76334,Value for money,4
76335,76335,Best for Small Hosue....,4
76336,76336,Awesome router,4
76337,76337,Pretty good,4
76338,76338,Working good,4
76339,76339,Worth for Price!,4
76340,76340,A good product,4
76341,76341,The Best One,4
76342,76342,"compact, decent range and simple and easy features.",4
76343,76343,Good product...recommended for starters,4
76346,76346,worth the price,4
76347,76347,Best router under 1000 rs,4
76348,76348,Best chipset used in this router !,4
76349,76349,Value for money,4
76350,76350,1)works perfectly 2)suitable for small area 3)easy setup 4)supports mac ...,4
76351,76351,The only thing i dont like about it is its reloading time,4
76352,76352,the product is good..,4
76353,76353,Only for home use,4
76354,76354,Nice router,4
76355,76355,Good Product,4
76358,76358,Good for students. Only single LAN port.,4
76359,76359,Nice router in cheap price. Excellent delivery time by Amazon.,4
76360,76360,Good product at reasonable price,4
76361,76361,Best router with best price,4
76362,76362,very good at this price !,4
76363,76363,Decent for the price,4
76364,76364,Poor service and support,4
76365,76365,Could have been better product,4
76366,76366,Very very very nice product I am writing review after 6month of use ...,4
76367,76367,"This router works well, suffice my purpose !",4
76370,76370,Out of the box ready to use Wireless Router !!,4
76371,76371,a great product at a very cheap price!!,4
76372,76372,Value for money,4
76373,76373,Router cum repeater... Small size.,4
76374,76374,"Nice product, but not recommended for online gamers",4
76375,76375,Simple but does the work..,4
76376,76376,Nice product!!!,4
76377,76377,Reviewing after using it 2 years,4
76378,76378,Good one,4
76379,76379,Small but very powerful,4
76382,76382,Middle,4
76383,76383,A very good product on a affordable price.,4
76384,76384,Best for home or small office use,4
76385,76385,Awesome product,4
76386,76386,Okay okay,4
76387,76387,nice work,4
76388,76388,Tenda Router,4
76389,76389,Great product at a cheaper price,4
76390,76390,Best router for dvrs,4
76391,76391,Good Value for Money,4
76394,76394,heat alot.,4
76395,76395,Nice,4
76396,76396,What you see is what you get!,4
76397,76397,Value for the money,4
76398,76398,Should You Go For It? Yes,4
76399,76399,Over Average,4
76400,76400,The router quality is good enough at this price point,4
76401,76401,"Perfect Product for Small Flat Solutions with Suitable price , Must Buy :)",4
76402,76402,Amazing firmware and features,4
76403,76403,Good,4
76405,76405,WiFi speed is not even close to the specification,2
76406,76406,Wifi on 5Ghz is very poor,2
76407,76407,An overhyped product.,2
76408,76408,Poor Signal Strength - Best avoided,2
76409,76409,Average Router with Missing Bandwidth Control Feature,2
76410,76410,Not same as advertised,2
76411,76411,Stay away. Problems after 2 months,2
76412,76412,Terrible products. Duplicitous service.,2
76413,76413,Problem with the product,2
76414,76414,2.4 ghz signal is bad! Auto switching is not efficient sometimes. Try Tenda may be,2
76417,76417,Not recommended. WIFI signal is poor,2
76418,76418,Average router not up to the mark.,2
76419,76419,2.4ghz band is totally unusable,2
76420,76420,Not so easy to configure dual band it is waste of money and time,2
76421,76421,Wi-Fi singal strength,2
76422,76422,Don't go with name,2
76423,76423,Performance is not adequate.,2
76424,76424,WiFi signal can’t cover entire house,2
76425,76425,"Worthless router, C6 is better",2
76426,76426,Don't buy if u have more than 100 mbps connection,2
76429,76429,Weak WiFi signals,2
76430,76430,No print server support,2
76431,76431,Simply Say.. Its a wastage of money,2
76432,76432,Not Satisfied with the Signal strength,2
76433,76433,Not a quality product... Better go for Dlink,2
76434,76434,Doesn't support external hdd.,2
76435,76435,Don't Buy,2
76436,76436,Signal strength and speed is not up to the mark.,2
76437,76437,Poor WiFi.,2
76438,76438,Not a good product,2
76441,76441,Poor wifi network device,2
76442,76442,Not a good experience,2
76443,76443,Disappointed,2
76444,76444,Wifi Range is very less,2
76445,76445,This router don't has gigabit port not use full as dual band router,2
76446,76446,Weak Signal strength and Coverage,2
76447,76447,Not a good product. Poor range coverage,2
76448,76448,"Ok ok Router, WiFi signal strength is not good for 3 bhk house.",2
76449,76449,It's not even for 2BHK,2
76450,76450,This is an average product not worth 4000,2
76453,76453,All features are good except WiFi signal area coverage,2
76454,76454,Avoid A6 and C6 or Tplink completely,2
76455,76455,Range is not upto mark,2
76456,76456,Range issue.,2
76457,76457,All sorts of issues after 1 month of usage,2
76458,76458,Good but useless,2
76459,76459,Not upto the mark :(,2
76460,76460,Poor Durability and Reliability,2
76461,76461,Slow start,2
76462,76462,Heating Issue,2
76465,76465,Water drops leak from inside device.,2
76466,76466,Has the worst range I have ever seen,2
76467,76467,Product Defective (Bad luck) but got the same model again,2
76468,76468,"installation is easy, but product is not good, bad signal strength in 2bhk 900sft",2
76469,76469,Signal strength is worst,2
76470,76470,Poor Performance,2
76471,76471,"TP link, product. Did not expect this from this brand",2
76472,76472,Bad signals,2
76473,76473,Unsatisfactory product,2
76474,76474,Range is less.,2
76477,76477,Troublesome,2
76478,76478,Speed support not upto the mark,2
76479,76479,Not worthy,2
76480,76480,Always gets disconnected and reconneted multiple times in a span of 10 mins,2
76481,76481,Not expected .,2
76482,76482,Good,2
76483,76483,Ok Product,2
76484,76484,Coverage,2
76485,76485,Disappointed,2
76486,76486,The 5g signal not showing,2
76489,76489,wify is not working properly and network capturing power is very bad,2
76490,76490,Range is not adequate for a duplex house.,2
76491,76491,Bad response,2
76492,76492,Wi-Fi signal or range setting issue,2
76493,76493,Negative impact,2
76494,76494,Not at all good,2
76495,76495,Not a WiFi extension router,2
76496,76496,Got a reused and repacked item,2
76497,76497,Not good product,2
76498,76498,Would not recommend,2
76501,76501,Faulty adaptor provided,2
76502,76502,A oppp product,2
76503,76503,Poor range quality,2
76504,76504,Ok I believe,2
76505,76505,Coverage and LB Wifi getting bounced,2
76506,76506,Bad product,2
76507,76507,Not worth buying,2
76508,76508,WiFi signal is same as N-router,2
76509,76509,So..soo,2
76510,76510,Bad signal strength.  Good for small room only,2
76513,76513,Network bandwidth is not reaching to maximum extent,2
76514,76514,Wifi signal,2
76515,76515,Doesnt give any better coverage than the 2 antenna,2
76516,76516,Service from TP Link is very very poor,2
76517,76517,Router TPLINK,2
76518,76518,not worth 2500/-,2
76519,76519,Not happy with the router,2
76520,76520,Tenda is best as compare tp link,2
76521,76521,Wifi signal weak,2
76522,76522,It gives a very bad wifi service,2
76524,76524,"Works fine for me, (Archer A6)",3
76525,76525,"Ok product, not the best from TP Link, less coverage",3
76526,76526,performance poor compared to a 8 yr old 150 mbs router,3
76527,76527,Stopped working after 5 days,3
76528,76528,2.4 Ghz speed is same as my 9 year old router ...,3
76529,76529,All good but 2.4 GHz speed is worst. And TP Link support is worst,3
76530,76530,Good connectivity at 5GHz; Below average connectivity at 2.4GHz,3
76531,76531,Good for upgrade.,3
76532,76532,Not the router version as shown in the product page,3
76533,76533,nice  router bu no bandwidth control,3
76536,76536,Most expensive but not so worthy,3
76537,76537,Not up to expectations,3
